scenario_id,case,seed,n_bus,n_load,load_min,converged,min_vm_pu,max_line_loading_percent,pf_error,lawful_split_decision,lawful_split_reason,feature_only_merge_decision,feature_only_merge_reason,numeric_merge_conservation_error
public-case14-0638,case14,20261439,14,11,242.27620617024934,True,1.01,1.3753608041801806,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0639,case14,20261440,14,11,265.7309537195945,True,1.0100000000000002,1.5701735912115777,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0640,case14,20261441,14,11,272.79534668293957,True,1.0099999999999998,1.621663461067566,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0641,case14,20261442,14,11,249.24521526508028,True,1.01,1.443537698364421,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0642,case14,20261443,14,11,277.4333100367818,True,1.0100000000000002,1.6550311508927606,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0643,case14,20261444,14,11,237.24264293189995,True,1.01,1.3478659898333616,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0644,case14,20261445,14,11,276.62118474154795,True,1.01,1.6508811238345986,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0645,case14,20261446,14,11,262.0742992793983,True,1.01,1.533905430128165,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0646,case14,20261447,14,11,253.03247604117408,True,1.0099999999999998,1.4436465958506797,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0647,case14,20261448,14,11,248.7445295356724,True,1.0099999999999996,1.4213849909213832,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0648,case14,20261449,14,11,255.3145562471676,True,1.0100000000000005,1.4840361446004222,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0649,case14,20261450,14,11,247.29685610035438,True,1.0100000000000002,1.4061042608012244,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0650,case14,20261451,14,11,254.57472075858792,True,1.0099999999999998,1.46838834634639,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0651,case14,20261452,14,11,266.27675943834464,True,1.0099999999999998,1.5739191725190793,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0652,case14,20261453,14,11,254.70440994340294,True,1.01,1.4739481565308366,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0653,case14,20261454,14,11,251.90096007597435,True,1.0100000000000002,1.4578446278196404,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0654,case14,20261455,14,11,239.40542001016135,True,1.0100000000000002,1.3617880872214514,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0655,case14,20261456,14,11,247.465234564969,True,1.0099999999999998,1.4175840034472136,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0656,case14,20261457,14,11,280.49217688649463,True,1.0099999999999998,1.6794888405217634,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0657,case14,20261458,14,11,264.9471211063803,True,1.0100000000000002,1.5691265901923763,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0658,case14,20261459,14,11,272.05338244276015,True,1.01,1.621399704076025,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0659,case14,20261460,14,11,266.3888194656784,True,1.0100000000000002,1.5569878192446875,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0660,case14,20261461,14,11,256.3023103368996,True,1.01,1.4799403444683372,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0661,case14,20261462,14,11,264.960221726716,True,1.01,1.5656136605670679,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0662,case14,20261463,14,11,272.7196325714391,True,1.01,1.6217737891347026,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0663,case14,20261464,14,11,246.7153768563472,True,1.01,1.4113752097844063,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0664,case14,20261465,14,11,240.35963920603464,True,1.0100000000000002,1.3616053359210274,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0665,case14,20261466,14,11,260.7751136788146,True,1.01,1.5188587684152466,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0666,case14,20261467,14,11,289.78932694853853,True,1.01,1.7468161887065423,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0667,case14,20261468,14,11,253.12885777226234,True,1.0100000000000002,1.4580170011796605,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0668,case14,20261469,14,11,257.9609810665894,True,1.0100000000000002,1.505075061473479,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0669,case14,20261470,14,11,240.95775341230686,True,1.01,1.3725880560243129,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0670,case14,20261471,14,11,266.809935093786,True,1.01,1.5625086496256861,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0671,case14,20261472,14,11,246.29726289021832,True,1.0099999999999998,1.4044761303744495,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0672,case14,20261473,14,11,279.704939964117,True,1.0100000000000002,1.676500937603246,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0673,case14,20261474,14,11,270.2027753051992,True,1.01,1.5990123444077218,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0674,case14,20261475,14,11,274.15131489840655,True,1.0100000000000002,1.6342579335957583,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0675,case14,20261476,14,11,259.3422425156259,True,1.01,1.4994076804961658,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0676,case14,20261477,14,11,253.00972398590045,True,1.0100000000000002,1.470063967381123,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0677,case14,20261478,14,11,253.47180008813172,True,1.01,1.4556304233853734,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0678,case14,20261479,14,11,270.36288686252897,True,1.01,1.6135992182953307,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0679,case14,20261480,14,11,267.1366450816129,True,1.01,1.5793970869157574,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0680,case14,20261481,14,11,276.03443459873574,True,1.01,1.646591034186859,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0681,case14,20261482,14,11,253.34501693639936,True,1.0100000000000002,1.4624917337723335,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0682,case14,20261483,14,11,248.7352246448879,True,1.01,1.438709121993263,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0683,case14,20261484,14,11,265.05364073555404,True,1.01,1.5547924924974537,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0684,case14,20261485,14,11,270.0448269856194,True,1.01,1.5972330066600797,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0685,case14,20261486,14,11,246.8784422605749,True,1.01,1.4091313248203112,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0686,case14,20261487,14,11,244.7968692059897,True,1.0100000000000002,1.4017265780382446,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0687,case14,20261488,14,11,258.28056744195067,True,1.01,1.5074846958825356,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0688,case14,20261489,14,11,272.4100436291313,True,1.0099999999999996,1.6233498304207732,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0689,case14,20261490,14,11,256.8055528118156,True,1.0099999999999998,1.4902258864221194,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0690,case14,20261491,14,11,248.38824643203063,True,1.01,1.420117074042569,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0691,case14,20261492,14,11,250.6040546301345,True,1.01,1.435339397558852,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0692,case14,20261493,14,11,241.87818554205813,True,1.0100000000000002,1.3632149400920435,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0693,case14,20261494,14,11,258.0583651674262,True,1.01,1.508121721913774,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0694,case14,20261495,14,11,244.89914915374726,True,1.01,1.3915399860643707,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0695,case14,20261496,14,11,273.6997028343822,True,1.0100000000000002,1.6184649261125186,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0696,case14,20261497,14,11,278.84796282840125,True,1.0099999999999998,1.6587576203118355,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0697,case14,20261498,14,11,241.15050931463043,True,1.01,1.3597374737775865,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0698,case14,20261499,14,11,253.7611707818265,True,1.01,1.4587530642868698,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0699,case14,20261500,14,11,251.13737685502835,True,1.01,1.4411862460524654,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0700,case14,20261501,14,11,252.9285275085922,True,1.0099999999999998,1.458920456343227,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0701,case14,20261502,14,11,255.97162108653356,True,1.01,1.483559311508439,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0702,case14,20261503,14,11,272.6734893680166,True,1.0099999999999998,1.616551201353,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0703,case14,20261504,14,11,252.13222549987736,True,1.01,1.4561905251144804,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0704,case14,20261505,14,11,253.36780504431803,True,1.0099999999999998,1.4586461360372338,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0705,case14,20261506,14,11,278.40961019845014,True,1.01,1.6555208443277352,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0706,case14,20261507,14,11,279.78900716976716,True,1.01,1.6668384042375832,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0707,case14,20261508,14,11,260.3750081898929,True,1.0099999999999998,1.5189609098763293,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0708,case14,20261509,14,11,268.3018362290154,True,1.0100000000000002,1.586190136424432,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0709,case14,20261510,14,11,268.87375237963147,True,1.01,1.5972933796621296,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0710,case14,20261511,14,11,266.4916368693229,True,1.0099999999999998,1.5884373042311815,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0711,case14,20261512,14,11,267.51860213771823,True,1.01,1.57135183197865,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0712,case14,20261513,14,11,255.78296369273193,True,1.01,1.4794732863012772,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0713,case14,20261514,14,11,246.94604191519232,True,1.01,1.411634193200329,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0714,case14,20261515,14,11,267.0976475016666,True,1.01,1.5624866744401238,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0715,case14,20261516,14,11,245.21470832009246,True,1.0100000000000002,1.4017156240562922,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0716,case14,20261517,14,11,248.1849019344292,True,1.0099999999999998,1.41396194547422,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0717,case14,20261518,14,11,236.26045482253954,True,1.01,1.3311582354086586,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0718,case14,20261519,14,11,259.11046348870144,True,1.01,1.507396986071382,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0719,case14,20261520,14,11,233.66916405008112,True,1.0100000000000005,1.3178537831411168,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0720,case14,20261521,14,11,258.5158369635399,True,1.0100000000000005,1.5006682404091278,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0721,case14,20261522,14,11,238.3304424884116,True,1.01,1.3506869289179162,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0722,case14,20261523,14,11,237.50382994107807,True,1.01,1.3432851626608688,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0723,case14,20261524,14,11,271.09031760784586,True,1.0100000000000005,1.6087377465473125,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0724,case14,20261525,14,11,229.59450814906944,True,1.01,1.278874006546978,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0725,case14,20261526,14,11,236.51499998272294,True,1.01,1.3386544325737106,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0726,case14,20261527,14,11,249.618402250541,True,1.0099999999999998,1.4327929008061597,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0727,case14,20261528,14,11,276.7211436006434,True,1.01,1.6489745027202882,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0728,case14,20261529,14,11,231.47528688441292,True,1.0100000000000005,1.2885386016881797,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0729,case14,20261530,14,11,245.1641847086891,True,1.01,1.3983389488500666,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0730,case14,20261531,14,11,228.23331819753204,True,1.01,1.2644143523430436,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0731,case14,20261532,14,11,248.56865070556577,True,1.0099999999999998,1.4270844524562365,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0732,case14,20261533,14,11,258.6272246932347,True,1.0099999999999998,1.5231695260088374,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0733,case14,20261534,14,11,275.4496775052032,True,1.01,1.6347355438268412,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0734,case14,20261535,14,11,234.9721907997602,True,1.01,1.31898875529176,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0735,case14,20261536,14,11,263.93005861066484,True,1.01,1.5530918570219598,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0736,case14,20261537,14,11,253.8395974871305,True,1.01,1.4739828505464465,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0737,case14,20261538,14,11,280.3167780372011,True,1.01,1.6831594200458635,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0738,case14,20261539,14,11,262.0954200574138,True,1.01,1.541427024200733,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0739,case14,20261540,14,11,257.5431557277407,True,1.0099999999999998,1.4886897133120782,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0740,case14,20261541,14,11,268.55775233136535,True,1.01,1.5843706879880861,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0741,case14,20261542,14,11,268.81012088064523,True,1.01,1.5848956738842463,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0742,case14,20261543,14,11,258.3025800581361,True,1.01,1.5124442925681827,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0743,case14,20261544,14,11,265.6821653414361,True,1.01,1.5816423501740067,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0744,case14,20261545,14,11,236.43053122426178,True,1.01,1.3274676741988782,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0745,case14,20261546,14,11,249.10876129252745,True,1.0099999999999998,1.4267026537255452,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0746,case14,20261547,14,11,276.51444780051935,True,1.0099999999999998,1.650025491465213,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0747,case14,20261548,14,11,257.9493909453108,True,1.01,1.4937270737670338,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0748,case14,20261549,14,11,266.3543473768558,True,1.01,1.57680297536387,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0749,case14,20261550,14,11,246.7765047471181,True,1.0099999999999998,1.4095020989565714,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0750,case14,20261551,14,11,266.24520183485697,True,1.0099999999999998,1.5575840179042444,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0751,case14,20261552,14,11,252.5387688118804,True,1.01,1.4613664171174778,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0752,case14,20261553,14,11,231.17818093317928,True,1.0099999999999998,1.2941469387640656,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0753,case14,20261554,14,11,271.8926360469788,True,1.0100000000000005,1.6211572065382238,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0754,case14,20261555,14,11,264.6041050918706,True,1.0100000000000002,1.5511742207748895,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0755,case14,20261556,14,11,276.9435172628081,True,1.01,1.6462257672758491,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0756,case14,20261557,14,11,246.03277502529957,True,1.0100000000000002,1.4073622828415713,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0757,case14,20261558,14,11,271.0346603821899,True,1.01,1.6095074873552506,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0758,case14,20261559,14,11,266.0772726436798,True,1.01,1.569767904297251,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0759,case14,20261560,14,11,280.4122427607006,True,1.0099999999999998,1.674434557516893,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0760,case14,20261561,14,11,251.76404580708936,True,1.0100000000000002,1.4384335212379376,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0761,case14,20261562,14,11,249.36347443736025,True,1.0099999999999998,1.4372487325817902,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0762,case14,20261563,14,11,256.56334197238,True,1.0100000000000002,1.4937237052363193,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0763,case14,20261564,14,11,246.03150728534908,True,1.0100000000000005,1.3942365010188786,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0764,case14,20261565,14,11,268.14911277973385,True,1.0100000000000002,1.5728564306897275,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0765,case14,20261566,14,11,253.49541799636822,True,1.0100000000000002,1.4704675746337657,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0766,case14,20261567,14,11,254.49491065035707,True,1.01,1.47645714866795,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0767,case14,20261568,14,11,252.9538131459707,True,1.01,1.4572103392776918,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0768,case14,20261569,14,11,255.53778905315932,True,1.0100000000000002,1.476586383159686,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0769,case14,20261570,14,11,271.49583424827637,True,1.0100000000000002,1.6148461920936743,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0770,case14,20261571,14,11,255.02989549259746,True,1.01,1.465997665115866,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0771,case14,20261572,14,11,269.9328938084129,True,1.01,1.587291420321495,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0772,case14,20261573,14,11,274.26794132390984,True,1.01,1.632284234710491,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0773,case14,20261574,14,11,236.35738177598608,True,1.01,1.3254702877923856,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0774,case14,20261575,14,11,255.99232723877816,True,1.0099999999999998,1.5026876360355659,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0775,case14,20261576,14,11,275.9602747438324,True,1.01,1.6447240206884473,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0776,case14,20261577,14,11,261.30346270944085,True,1.0100000000000002,1.5322965848479795,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0777,case14,20261578,14,11,262.28991851981095,True,1.0100000000000002,1.5379516161627103,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0778,case14,20261579,14,11,250.62648165089237,True,1.01,1.449684148526373,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0779,case14,20261580,14,11,257.6513515384372,True,1.01,1.5014857545850824,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0780,case14,20261581,14,11,253.24028693142475,True,1.01,1.4639526767962163,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0781,case14,20261582,14,11,258.147830002142,True,1.01,1.5005915342088136,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0782,case14,20261583,14,11,268.042421429891,True,1.01,1.5769949889597032,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0783,case14,20261584,14,11,237.3231561789361,True,1.01,1.3349061221181346,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0784,case14,20261585,14,11,250.60427783957388,True,1.0099999999999998,1.44192361928669,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0785,case14,20261586,14,11,269.6974520711411,True,1.01,1.5918202141981537,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0786,case14,20261587,14,11,271.50184368395946,True,1.0100000000000002,1.6136237274777896,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0787,case14,20261588,14,11,237.0884935616936,True,1.01,1.3352664560000869,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0788,case14,20261589,14,11,273.50115966545843,True,1.01,1.624258690969544,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0789,case14,20261590,14,11,259.93137172112864,True,1.0099999999999998,1.5241086492067963,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0790,case14,20261591,14,11,259.4468301797602,True,1.01,1.5058900714836005,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0791,case14,20261592,14,11,251.889461805322,True,1.01,1.443192291992189,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0792,case14,20261593,14,11,245.77641880216459,True,1.01,1.4085691828959,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0793,case14,20261594,14,11,265.03288457668003,True,1.01,1.5459818552083842,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0794,case14,20261595,14,11,271.3326239082756,True,1.0100000000000002,1.6168102640566135,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0795,case14,20261596,14,11,274.26828455069716,True,1.0100000000000002,1.625719283893559,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0796,case14,20261597,14,11,281.6218836473076,True,1.0099999999999998,1.6886445866955666,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0797,case14,20261598,14,11,235.37538409278477,True,1.01,1.3162416302382711,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0798,case14,20261599,14,11,266.78993665551565,True,1.0099999999999998,1.572717709565449,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0799,case14,20261600,14,11,256.7457119063545,True,1.01,1.4842108516638617,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0800,case14,20261601,14,11,242.19011176603755,True,1.01,1.382594619259175,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0801,case14,20261602,14,11,280.95740863307043,True,1.01,1.6846321082704563,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0802,case14,20261603,14,11,267.1566669846659,True,1.01,1.5593118195103626,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0803,case14,20261604,14,11,241.539965276205,True,1.0100000000000002,1.3613451901440135,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
public-case14-0804,case14,20261605,14,11,251.75474337645318,True,1.01,1.4448261185259725,,ACCEPT,,REJECT_INCONSISTENT,identity_equivalence_unproven,0.0
